0.32452,0.27338,0.27741,1.8717,1.9375,1.9467,1.8096,1.8068,1.8524,1.89,1.9134,1.9351,1.8299,1.812,1.7544,0.069539,0.085403,0.056724,0.30718,0.29764,0.38236,0.18869,0.23042,0.20765,0.20923,0.34075,0.27786,0.03369,0.01663,0.033781
1.8921,1.9398,1.8289,0.6239,0.59019,0.61655,1.7884,1.7953,1.7979,0.5296,0.5285,0.55454,1.585,1.5971,1.5956,0.88838,0.87935,0.82491,1.88,1.86,1.8621,1.8851,1.8764,1.8744,0.088022,0.077686,0.082404,1.8912,1.9126,1.8911
0.79242,0.77472,0.77098,2.4486,2.3791,2.4148,2.0331,1.9939,2.0145,0.35898,0.33262,0.34966,2.3716,2.2948,2.3836,1.0297,1.0576,1.0502,2.4778,2.584,2.5087,2.1288,2.2253,2.1142,2.3323,2.3262,2.35,2.4057,2.5747,2.5219
2.374,2.437,2.3056,2.1681,2.1447,2.2753,1.8583,1.848,1.7873,0.83119,0.99331,0.81279,0.46011,0.4733,0.46458,2.3148,2.4401,2.5109,0.36172,0.38348,0.37122,2.5425,2.3773,2.4324,2.4678,2.5225,2.38,1.4143,1.3056,1.4151
2.4869,2.5154,2.4949,0.075127,0.094805,0.10803,2.4485,2.4944,2.4213,2.4379,2.518,2.5189,0.75207,0.71049,0.64275,2.4336,2.3948,2.4611,2.3474,2.398,2.4693,1.6472,1.6705,1.622,2.4461,2.4196,2.4499,2.352,2.4673,2.5853
1.3227,1.2288,1.232,2.4202,2.4965,2.4219,2.4715,2.5572,2.4063,1.56,1.6143,1.5405,1.079,1.0507,1.0338,1.6663,1.6573,1.6835,2.4373,2.5328,2.4098,0.23079,0.2264,0.25249,2.3507,2.2275,2.4695,2.3223,2.4287,2.361
2.2935,2.2824,2.2972,2.4412,2.3797,2.2792,2.2557,2.307,2.1422,2.146,2.3025,2.1801,2.1534,2.1925,2.3533,2.2695,2.1911,2.313,2.2608,2.3549,2.3353,2.5515,2.3454,2.3144,2.311,2.3155,2.2608,2.456,2.2703,2.3835
2.104,2.1556,2.3858,1.9771,2.2204,2.2076,2.1511,2.2016,2.067,2.0588,2.17,2.1905,1.9794,2.0543,2.0319,2.221,2.0486,2.069,1.2914,1.2641,1.2764,2.1206,2.045,2.125,2.2607,2.3164,2.1855,2.1058,1.901,2.2424
1.9439,2.0771,2.0272,2.1075,2.125,2.0848,2.009,2.1248,1.9604,1.8847,1.8725,2.0425,2.1048,1.9851,1.9911,1.9356,1.9784,2.0858,2.0252,2.0832,2.0743,2.0848,2.0026,1.9762,1.9239,1.9128,2.0744,2.0553,1.9868,1.9238
1.9096,1.8665,1.8793,1.8952,1.9362,1.8937,1.9412,1.919,1.8882,1.7126,1.8569,1.665,1.9639,1.925,1.8983,1.9284,1.8078,1.8515,1.9153,1.812,1.8772,1.9299,1.7526,1.8948,1.6176,1.8087,1.9398,1.8783,1.8723,1.8538
1.6683,1.6562,1.7243,1.5485,1.5336,1.6366,1.6696,1.5963,1.7339,1.6199,1.5324,1.7517,1.6596,1.4395,1.6109,1.7237,1.6951,1.7141,1.5868,1.6875,1.5944,1.4373,1.5877,1.5948,1.5577,1.6614,1.5491,1.5642,1.5864,1.5987
1.6003,1.2845,1.4757,1.3761,1.3894,1.5235,1.4823,1.4555,1.5326,1.4037,1.5059,1.4635,1.5258,1.5204,1.5006,1.5479,1.4509,1.5154,1.4347,1.403,1.6011,1.4294,1.4956,1.4521,1.5177,1.5515,1.4148,1.4324,1.5327,1.437
1.2667,1.3389,1.3391,1.3612,1.2914,1.3462,1.3004,1.2711,1.4023,1.1933,1.3086,1.3582,1.3077,1.2777,1.4076,1.4121,1.3453,1.459,1.2929,1.372,1.2726,1.1724,1.4287,1.3225,1.398,1.3595,1.3326,1.3639,1.4435,1.4696
1.2575,1.1992,1.1676,1.1753,1.3029,1.2958,1.2247,1.3455,1.2294,1.3355,1.2968,1.127,1.2723,1.2328,1.3091,1.258,1.2311,1.2926,1.2331,1.3809,1.1365,1.2035,1.3187,1.3246,1.2302,1.2407,1.2614,1.3269,1.2557,1.2414
1.2529,1.2847,1.2243,1.1398,1.1591,1.1497,1.1522,1.2559,1.247,1.117,1.1939,1.114,1.1616,1.1813,1.0799,1.2087,1.228,1.2182,1.2303,1.1696,1.2093,1.1277,1.1983,1.1471,1.1528,1.2035,1.1452,1.1523,1.12,1.1919
1.126,1.0605,1.1377,1.0656,1.1298,1.1223,1.1652,1.1229,1.1416,1.053,1.1706,1.1089,1.0602,1.1008,1.0662,1.076,1.0868,1.1596,1.0159,1.0636,1.1741,1.0421,1.1114,1.0215,1.0902,1.0644,1.0585,1.1021,1.044,1.0255
1.1012,1.0327,1.0131,1.1097,1.0143,1.008,1.0244,1.0153,1.0391,1.0717,1.0768,1.0584,1.0379,1.0426,1.0099,1.0551,1.065,1.0501,1.1161,1.1552,0.99787,1.1071,1.0147,0.99971,1.0405,1.0761,0.99144,1.0351,1.0331,1.0758
1.0246,1.0026,0.96876,0.98103,0.96873,1.0241,0.99009,0.97904,1.0673,0.98196,0.93484,0.96866,0.93683,0.97727,1.0105,0.98615,0.97286,1.1045,1.0511,1.0009,1.011,1.003,1.0001,1.0117,0.92931,0.95528,0.92222,1.0323,0.99674,0.97053
0.98409,0.95204,0.9456,0.96064,0.90848,0.92415,0.99136,0.85565,0.97505,0.95368,0.94582,0.94007,0.96237,0.92843,1.0354,0.96371,0.9588,0.91761,0.95157,0.96382,0.94955,1.0275,0.98129,0.96147,0.94375,0.94297,0.91893,0.9359,0.94989,0.94152
0.94228,0.88756,0.88985,0.90459,0.90567,0.92851,0.93078,0.96014,0.91294,0.89542,0.90486,0.92157,0.92378,0.89706,0.90791,0.8916,0.88762,0.89748,0.91497,0.9462,0.94601,0.91469,0.9549,0.95971,0.88197,0.99305,0.89509,0.89316,0.92572,0.91735
0.95814,1.0046,0.89307,0.94283,0.91522,0.92538,0.87508,0.92703,0.90329,0.86456,0.87738,0.88985,0.90192,0.91936,0.93299,0.90388,0.90785,0.87326,0.882,0.95138,0.87192,0.90574,0.92575,0.83442,0.88234,0.89801,0.87392,0.90609,0.89746,0.87514
0.85643,0.87244,0.86716,0.89658,0.87506,0.87297,0.85991,0.8454,0.87856,0.82027,0.86259,0.85797,0.88005,0.90809,0.93873,0.87041,0.85087,0.84512,0.82822,0.90042,0.86308,0.90195,0.85932,0.91728,0.88688,0.86203,0.88298,0.84951,0.86297,0.9059
0.85062,0.88594,0.87087,0.86631,0.83705,0.86314,0.84822,0.89074,0.83671,0.86919,0.88486,0.84658,0.9064,0.82552,0.86192,0.82357,0.88286,0.82376,0.77113,0.79966,0.76504,0.88141,0.82228,0.87938,0.80513,0.82938,0.82949,0.86706,0.80212,0.9014
0.82411,0.82003,0.88142,0.88396,0.84487,0.86414,0.81032,0.75729,0.8013,0.84384,0.816,0.80384,0.83263,0.84457,0.79116,0.79643,0.86063,0.80304,0.83984,0.79556,0.81333,0.78695,0.81881,0.85309,0.82863,0.83883,0.80184,0.8458,0.87563,0.83629
